 StopAbbr, StopName, NodeAbbr, SiteName, StreetNum, StreetNo, OnStreet, AtStreet, Unit, City, State, ZipCode, AddressSummary, ZoneCode, Phone, Lon, Lat, GeoStatus, CellArea, ShapeId, PercentDistFromA, SegmentSideFlag, Comments, PictureFile, IvrNum, BayNum, StopPosition, FacingDir, FareZoneId, CurbType, InService, LastServiceDate, AccessibilityMask, Preferred, Bench, Shelter, Lighting, Garbage, Telephone, SignPost, Bicycle, Transfer, GpsLon, GpsLat, GpsHeight, GIS_X, GIS_Y, UserD3, UserD4, UserD5, XCRD, YCRD, IPOS, DIST FROM AT ST, GRID, PARC, UserS7, NODE, GTF_Wheelchair_boarding, UserS10, SHORT_DESC, CRNR, ADDR, INTR, LMRK, IMPS, UserA7, STALF, STACF, STBEF, STALN, STACN, STBEN, Sch. Display, LIGHTING, DIR OF TRAVEL, IVR Sign, Garbage, ADA ACCESS, SIDEWALK, LIFT, CURB, CURB CUT, TELEPHONE, PARK & RIDE, BUS STOP TYPE, NEIGHBORHOOD TYP, BASE, LIGHTING, COLLECT DATE, MapPage, CountyCode, Station Name, GpsRadius, StopClass, StopClusterId, Heading
153036,PANTHERSVILLE RD @ ROVENA CT, ,,0,0,PANTHERSVILLE RD,ROVENA CT,,DEKALB COUNTY,,30034,PANTHERSVILLE RD@ROVENA CT,,,-84273502,33681347,-2147483632,1122,558246,91,1,0, ,153036, ,NS,NE,0, ,1,0,0,0,1,1,1,0,0,1,0,0,-84,34,0,2264313.5,1339175.375,0,0,0,2917,1933,1576,25,0,0,0,0,0,0,153036,NE,N,Y,N,N,0,  PANTHERSVILLE       RD,  ROVENA              CT,,  PANTHERSVILLE       RD,  ROVENA              CT, ,FLAT,S,N ,,,N,Y,Y,Y ,N ,N,N,SNT,RES,CONC,,May 23 1996 12:00:00:000AM,,,,0, ,0,51
153037,PANTHERSVILLE RD@RIVER TREE DR,,,0,0,PANTHERSVILLE,RIVER TREE,,DEKALB COUNTY,,30034,PANTHERSVILLE RD@RIVER TREE DR,,,-84276250,33679270,-1,0,0,0,0,0,,153037,,FS,N,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2263266.98,1338288.16,0,0,0,2906,1921,1832,200,100,100,100,100,1,0,153037,NE,N,Y,N,N,0,  PANTHERSVILLE       RD,  RIVER TREE          DR,,  PANTHERSVILLE       RD,  RIVER TREE          DR, ,,N,N ,,,Y,Y,Y,N ,Y,N,N,SGN,RES,DIRT,,Jul 25 1997 12:00:00:000AM,,,,0,,0,32
153038,RIVER RD@OAKVALE RD,,,0,0,RIVER RD,OAKVALE RD,,DEKALB COUNTY,,30034,RIVER RD@OAKVALE RD,,,-84265666,33674092,-2147483632,1122,1141425,39,1,0,,153038,,NS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2266467.25,1336602.625,0,0,0,2945,1900,546,50,20,20,20,20,1,0,153038,NE,N,Y,N,N,0,  RIVER               RD,  OAKVALE             RD,,  RIVER               RD,  OAKVALE             RD, ,,S,W ,,,Y,Y,Y,Y,Y,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,272
153040,RIVER RD @ GRAY BIRCH DR, ,,0,0,RIVER RD,GRAY BIRCH DR,,DEKALB COUNTY,,30034,RIVER RD@CONLEY DOWNS LN,,,-84264037,33673957,-2147483632,1122,558522,93,1,B, ,153040, ,NS,W,0, ,1,0,1,0,1,1,1,1,0,0,0,0,-84,34,0,2266973.6,1336510.51,0,0,0,2952,1899,3362,30,0,0,0,0,1,0,153040,NE,N,Y,N,N,0,  RIVER               RD,GRAY BIRCH DR,,  RIVER               RD,GRAY BIRCH DR, ,FLAT,S,W ,,Y,Y,Y,Y,Y,Y,N,N,SNT,RES,CONC,,May 23 1996 12:00:00:000AM,,,,0, ,0,276
153042,RIVER RD@OAKVALE RD,,,0,0,RIVER RD,OAKVALE RD,,DEKALB COUNTY,,30034,RIVER RD@OAKVALE RD,,,-84265981,33674011,-2147483632,1122,343187,44,1,0,,153042,,NS,E,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2266413.5,1336357,0,0,0,2945,1900,528,40,40,40,40,40,1,0,153042,SW,N,Y,N,N,0,  RIVER               RD,  OAKVALE             RD,,  RIVER               RD,  OAKVALE             RD, ,,P,E ,,,Y,Y,Y,Y,Y,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,85
153044,RIVER RD@CONLEY DOWNS LN,,,0,0,RIVER RD,GRAY BIRCH DR,,DEKALB COUNTY,,30034,RIVER RD@CONLEY DOWNS LN,,,-84263776,33673804,-2147483632,1122,515085,54,0,0,,153044,,FS,E,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2266854.5,1336320.5,0,0,0,2952,1899,3344,90,25,25,25,25,1,0,153044,SW,N,Y,N,N,0,  RIVER               RD,  CONLEY DOWNS        LN,,  RIVER               RD,  CONLEY DOWNS        LN, ,,S,E ,,,N,N,N,Y,N,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,96
153046,RIVER RD@RIVERSIDE PKWY,,,0,0,RIVER RD,HEATHERMERE LNDG,,DEKALB COUNTY,,30034,RIVER RD@RIVERSIDE PKWY,,,-84262386,33673768,-2147483632,1122,576268,12,0,0,,153046,,NS,E,0,,1,0,1,0,0,1,0,0,0,0,0,0,-84,34,0,2267367.5,1336295.125,0,0,0,2958,1899,3856,25,25,25,25,25,1,0,153046,SW,N,Y,N,N,0,  RIVER               RD,  RIVERSIDE           PKY,,  RIVER               RD,  RIVERSIDE           PKY, ,,S,E ,,,Y,N ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,94
153048,RIVER RD@RIVERSIDE PKWY,,,0,0,RIVER RD,RIVERSIDE PKY,,DEKALB COUNTY,,30034,RIVER RD@RIVERSIDE PKWY,,,-84262310,33673839,-2147483632,1122,804183,0,0,0,,153048,,NS,W,0,,1,0,1,0,0,1,0,0,0,0,0,0,-84,34,0,2267500.473,1336468.971,0,0,0,2958,1899,3874,0,0,0,0,0,1,0,153048,NE,N,Y,N,N,0,  RIVER               RD,  RIVERSIDE           PKY,,  RIVER               RD,  RIVERSIDE           PKY, ,,S,W ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,268
153054,PANTHERSVILLE RD @ 3073,,,0,3073,PANTHERSVILLE,,,DEKALB COUNTY,,30034,PANTHERSVILLE RD@GLEN HOLLOW DR,,,-84271553,33694069,-1,0,0,0,0,S,,153054,,OP,N,0,,1,0,0,0,1,1,1,1,0,0,0,0,-84,34,0,2264705.75,1343797,0,0,0,2923,1989,2095,0,1000,1000,1000,1000,0,0,153054, ,Y,N,N,N,CLIFTON SPRINGS     RD,  PANTHERSVILLE       RD,3073,,  PANTHERSVILLE       RD,3073,,FLAT,D,N ,,Y,N,N ,N,Y ,N ,N,N,SAT,COM,CONC,,May 23 1996 12:00:00:000AM,,,,0,,0,8
153056,PANTHERSVILLE RD@3073,,,0,3073,PANTHERSVILLE RD,,,DEKALB COUNTY,,30034,PANTHERSVILLE RD@CLIFTON SPRINGS RD,,,-84271929,33694227,-2147483632,1122,840025,89,0,S,,153056,,AT,S,0,,1,0,1,0,1,1,1,1,0,0,0,0,-84,34,0,2264526.913,1343838.264,0,0,0,2923,1989,2051,0,1000,1000,1000,1000,1,0,153056, ,Y,N,N,N,GLEN HOLLOW         DR,  PANTHERSVILLE       RD,3073,,  PANTHERSVILLE       RD,3073,,FLAT,D,S ,,Y,Y,Y ,Y,Y ,Y ,N,N,SAT,COM,CONC,,May 23 1996 12:00:00:000AM,,,,0,,0,188
153058,PANTHERSVILLE RD @ CLIFTON SPRINGS RD, ,,0,0,PANTHERSVILLE RD,CLIFTON SPRINGS RD,,DEKALB COUNTY,,30034,PANTHERSVILLE RD@CLIFTON SPRINGS RD, ,,-84272286,33692092,-2147483647,1122,810186,261,0,GBI BLDG,,153058, ,NS,S,0, ,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2264391.75,1343054.75,0,0,0,2921,1975,3622,350,500,500,500,500,1,0,153058,NW,N,Y,N,N,0,  PANTHERSVILLE       RD,  CLIFTON SPRINGS     RD,,  PANTHERSVILLE       RD,  CLIFTON SPRINGS     RD, ,,S,S ,,,Y,Y ,Y,Y ,Y ,P,N,SGN,COM,DIRT,,May 23 1996 12:00:00:000AM,, ,,0, ,0,187
153060,CLIFTON SPRINGS RD @ PINE SPRINGS MNR,,,0,,CLIFTON SPRINGS RD,PINE SPRINGS MNR,,DECATUR,,30034,,,,-84288909,33692050,-2147483632,1076,528623,3,0,,,999850,,NS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,153060,NE,N,Y,N,N,,CLIFTON SPRINGS RD,PINE SPRINGS MAN,,,,,,S,W,,,Y,Y,Y,Y,Y,N,N,SGN,RES,DIRT,S,Aug/03/2005 12:00:00 AM,,,,0,,0,262
153062,CLIFTON SPRINGS RD @ BUNNY LN,,,0,,CLIFTON SPRINGS RD,BUNNY LN,,DECATUR,,30034,,,,-84291158,33691764,-2147483632,1076,679218,107,0,,,999851,,NS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,1,0,153062,NE,N,Y,N,N,,CLIFTON SPRINGS RD,BUNNY LN,,,,,,S,W,,,Y,Y,Y,Y,Y,N,N,SGN,RES,DIRT,S,Aug/03/2005 12:00:00 AM,,,,0,,0,275
153064,CLIFTON SPRINGS RD @ BUNNY LN,,,0,,CLIFTON SPRINGS RD,BUNNY LN,,DECATUR,,30034,,,,-84291290,33691630,-1,0,0,0,0,,,999852,,FS,E,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,1,0,153064,SE,N,Y,N,N,,CLIFTON SPRINGS RD,BUNNY LN,,,,,,S,E,,,Y,Y,Y,Y,Y,N,N,SGN,RES,DIRT,S,Aug/03/2005 12:00:00 AM,,,,0,,0,100
153078,COLUMBIA DR @ FLAT SHOALS PKWY,,,0,,FLAT SHOALS RD,CLIFTON SPRINGS RD,,,,,, ,,-84259606,33693350,-2147483647,1122,265656,5,1, ,,1000004, ,NS,W,0, ,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,153078,,N,Y,,,,COLUMBIA DR,FLAT SHOALS PKWY,,COLUMBIA DR,FLAT SHOALS PKWY,,,S,W,,,Y,Y,Y,Y,Y,P,N,SGN,MIX,DIRT,OCTOBER 28 2005,,, ,,0, ,0,248
153090,PANTHERSVILLE RD @ CLIFTON SPRINGS RD,CSPa,,0,0,PANTHERSVILLE RD,CLIFTON SPRINGS RD,,DEKALB COUNTY,,30034,PANTHERSVILLE RD@CLIFTON SPRINGS RD, ,,-84272542,33690221,-2147483647,1122,829698,-38,0,O,,153090, ,FS,S,0, ,1,0,1,0,1,0,1,1,0,1,0,1,-84,34,0,2264375,1342519,0,0,0,2921,1975,3594,200,200,200,200,200,1,0,153090,SW,N,Y,N,N,0,  PANTHERSVILLE       RD,  CLIFTON SPRINGS     RD,,  PANTHERSVILLE       RD,  CLIFTON SPRINGS     RD, ,,S,S ,,Y,Y,Y ,Y,Y ,Y ,N,N,BENO,SCH,DIRT,,May 23 1996 12:00:00:000AM,, ,,0, ,0,186
153094,COLUMBIA DR@OLIVE TREE CT,,,0,0,COLUMBIA,OLIVE TREE,,DEKALB COUNTY,,30034,COLUMBIA DR@OLIVE TREE CT,,,-84255696,33692604,-1,0,0,0,0,0,,153094,,FS,E,0,,1,0,0,0,1,0,1,1,0,1,0,0,-84,34,0,2269509.157,1343223.181,0,0,0,2982,1982,2836,75,75,75,75,75,0,0,153094,SE,N,Y,N,N,0,  COLUMBIA            DR,  OLIVE TREE          CT,,  COLUMBIA            DR,  OLIVE TREE          CT, ,POST,S,E ,,Y,N,N ,N,Y ,N ,N,N,BEN,RES,CONC,,Dec  9 1997 12:00:00:000AM,,,,0,,0,88
153096,COLUMBIA DR @ NECTARINE CIR, ,,0,0,COLUMBIA DR,NECTARINE CIR,,DEKALB COUNTY,,30034,COLUMBIA DR@NECTARINE CIR, ,,-84257331,33692797,-2147483632,1122,207852,0,0, ,,153096, ,FS,E,0, ,1,0,0,0,0,0,1,0,0,1,0,0,-84,34,0,2269061.348,1343329.817,0,0,0,2977,1984,532,30,30,30,30,30,0,0,153096,SE,N,Y,N,N,0,  COLUMBIA            DR,  NECTARINE           CIR,,  COLUMBIA            DR,  NECTARINE           CIR, ,,S,E ,,,N,N ,Y,Y ,N ,N,N,SGN,RES,DIRT,,Dec  9 1997 12:00:00:000AM,, ,,0, ,0,109
153098,RIVER RD@RIVER RIDGE CT,,,0,0,RIVER RD,RIVER RIDGE CT,,DEKALB COUNTY,,30034,RIVER RD@RIVER RIDGE CT,,,-84270618,33673611,-2147483632,1122,358528,78,1,C,,153098,,NS,N,0,,1,0,0,0,0,0,1,0,0,1,0,0,-84,34,0,2265036.526,1336364.352,0,0,0,2927,1898,3084,30,30,30,30,30,0,0,153098,SE,N,Y,N,N,0,  RIVER               RD,  RIVER RIDGE         CT,,  RIVER               RD,  RIVER RIDGE         CT, ,,S,N ,,,N,N ,Y,Y ,N,N,N,SGN,RES,DIRT,,Dec  9 1997 12:00:00:000AM,,,,0,,0,288
153100,RIVER RD@RIVER RIDGE CT,,,0,0,RIVER,RIVER RIDGE,,DEKALB COUNTY,,30034,RIVER RD@RIVER RIDGE CT,,,-84270898,33673574,-1,0,0,0,0,0,,153100,,NS,E,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2264878.24,1336303.023,0,0,0,2927,1898,3088,25,20,20,20,20,1,0,153100,SW,N,Y,N,N,0,  RIVER               RD,  RIVER RIDGE         CT,,  RIVER               RD,  RIVER RIDGE         CT, ,,S,E ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,Dec  9 1997 12:00:00:000AM,,,,0,,0,109
153108,COLUMBIA DR @ FLAT SHOALS PKWY,,,0,0,COLUMBIA,FLAT SHOALS,,DEKALB COUNTY,,30034,COLUMBIA DR@FLAT SHOALS PKY,,,-84259881,33693091,-1,0,0,0,0,0,,153108,,FS,E,0,,1,0,1,0,1,1,1,1,0,0,0,0,-84,34,0,2268236.332,1343401.557,0,0,0,2965,1983,3624,170,200,200,200,200,1,0,153108,NE,N,Y,N,N,0,  COLUMBIA            DR,  FLAT SHOALS         PKY,,  COLUMBIA            DR,  FLAT SHOALS         PKY, ,FLAT,S,E,,Y,Y,Y,Y,Y ,N ,P,N,SNT,MIX,CONC,D,Aug 18 1998 12:00:00:000AM,,,,0,,0,69
153112,RIVER RD @ PANTHERSVILLE RD,PARI,,0,0,RIVER RD,PANTHERSVILLE RD,,DEKALB COUNTY,,30294,PANTHERSVILLE RD@RIVER RD, ,,-84276624,33673488,-2147483632,1122,1092705,321,1,0,,153112, ,FS,E,0, ,1,0,1,0,1,0,1,1,0,1,0,0,-84,34,0,2262851.646,1336436.375,0,0,0,2902,1898,2854,100,50,50,50,50,1,0,153112,NW,N,Y,N,N,0,RIVER RD,PANTHERSVILLE RD,,RIVER RD,PANTHERSVILLE RD, ,NONE,S,E,,Y,Y,Y ,Y,Y,Y ,P,N,BEN,MIX,CONC,,Jan 31 2000 12:00:00:000AM,, ,,0, ,0,86
153116,RIVER RD @ CONLEY DOWNS DR,,,3037,,RIVER RD,CONLEY DOWNS DR,,DEKALB COUNTY,,30034,RIVER RD@,,,-84268631,33673332,-2147483632,1122,558331,35,1,,,153116,,FS,E,0,,1,0,0,0,0,0,0,0,0,1,0,0,-84,34,0,2265296.196,1336127.056,0,0,0,2935,1897,2071,70,0,0,0,0,0,0,153116, ,N,Y,N,N,0,  RIVER               RD,CONLEY DOWNS DR,,  RIVER               RD,CONLEY DOWNS DR, ,,S,E ,,,N,N ,Y,Y ,N ,N,N,SGN,RES,DIRT,,Jan 31 2000 12:00:00:000AM,,,,0,,0,78
153118,RIVER RD @ SEABASS RD,,,0,0,RIVER RD,SEABASS RD,,DEKALB COUNTY,,30034,RIVER RD@SOAPSTONE RD,,,-84274158,33674230,-2147483632,1122,541736,96,1,0,,153118,,NS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2264250.967,1336610.741,0,0,0,2909,1899,3618,15,300,300,300,300,1,0,153118,NE,N,Y,N,N,0,  RIVER               RD,SEABASS RD,,  RIVER               RD,SEABASS RD, ,,P,W ,,,Y,N ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,Jan 31 2000 12:00:00:000AM,,,,0,,0,258
153122,RIVER RD @ PANTHERSVILLE RD, , ,0,0,RIVER RD,PANTHERSVILLE RD, ,DEKALB COUNTY, ,30294,RIVER RD@PANTHERSVILLE RD,,,-84277265,33673614,-2147483647,1122,1092705,16,0,C, ,153122, ,NS,W,0, ,1,0,0,0,1,1,1,1,0,0,0,0,-84,34,0,2263042.26,1336366.339,0,0,0,2902,1898,2850,15,15,15,15,15,0,0,153122,NE,N,Y,N,N,0,  RIVER               RD,  PANTHERSVILLE       RD,,  RIVER               RD,  PANTHERSVILLE       RD, ,FLAT,P,W ,,Y,N,N ,Y,N ,N ,P,N,SAT,MIX,CONC,,Jan 31 2000 12:00:00:000AM, ,,,0, ,0,270
153126,PANTHERSVILLE RD @ CLIFTON SPRINGS RD, ,,0,0,PANTHERSVILLE RD,CLIFTON SPRINGS RD,,DEKALB COUNTY,,30034,PANTHERSVILLE RD@CLIFTON SPRINGS RD, ,,-84272430,33689782,-2147483647,1122,829698,-207,1,ROUTE 15 & 114 ONLY,,153126, ,NS,N,0, ,1,0,0,0,1,1,1,1,0,0,0,1,-84,34,0,2264479.745,1342317.974,0,0,0,2921,1975,3596,445,300,300,300,300,0,0,153126,SE,N,Y,N,N,0,  PANTHERSVILLE       RD,  CLIFTON SPRINGS     RD,,  PANTHERSVILLE       RD,  CLIFTON SPRINGS     RD, ,FLAT,S,N ,,Y,N,N ,Y,Y ,N ,N,N,SNT,SCH,CONC,D,Feb  1 2000 12:00:00:000AM,, ,,0, ,0,5
153128,RIVER RD@CONLEY DOWNS DR,,,3032,,RIVER RD,CONLEY DOWNS DR,,DEKALB COUNTY,,30034,RIVER RD@,,,-84268707,33673395,-2147483632,1122,558331,0,0,,,153128,,NS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2265393.965,1336278.437,0,0,0,2935,1897,2075,0,0,0,0,0,1,0,153128, ,N,Y,N,N,0,  RIVER               RD,CONLEY DOWNS DR,,  RIVER               RD,CONLEY DOWNS DR, ,,S,W ,,,Y,N ,Y,N ,N ,N,N,SGN,RES,DIRT,,Jan 19 2001 12:00:00:000AM,,,,0,,0,258
153130,COLUMBIA DR@PEPPERTREE CIR,,,0,0,COLUMBIA,PEPPERTREE,,DEKALB COUNTY,,30034,COLUMBIA DR@PEPPERTREE CIR,,,-84254970,33693020,-1,0,0,0,0,0,,153130,,NS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2269731.901,1343372.459,0,0,0,2975,1984,1057,10,10,10,10,10,1,0,153130,NW,N,Y,N,N,0,  COLUMBIA            DR,  PEPPERTREE          CIR,,  COLUMBIA            DR,  PEPPERTREE          CIR, ,,S,W,,,N,N ,Y,Y ,N ,N,N,SGN,RES,DIRT,,Aug 14 2001 12:00:00:000AM,,,,0,,0,253
153132,PANTHERSVILLE RD @ CLIFTON SPRINGS RD, ,,0,0,PANTHERSVILLE,CLIFTON SPRINGS,,DEKALB COUNTY,,30034,PANTHERSVILLE RD@CLIFTON SPRINGS RD, ,,-84272336,33685782,-1,0,0,0,0,@ 3370,,153132, ,MB,N,0, ,1,0,1,0,0,1,0,0,0,0,0,0,-84,34,0,2264445.243,1340745.608,0,0,0,2921,1956,559,2000,3976,0,0,0,1,0,153132,,N,Y,N,N,OAKVALE             RD,PANTHERSVILLE RD,CLIFTON SPRINGS RD,OAKVALE             RD,PANTHERSVILLE       RD,CLIFTON SPRINGS     RD,OAKVALE             RD,,S,N,,,Y,Y,Y,Y,Y,N,N,SGN,COM,DIRT,,10/16/2003,, ,,0, ,0,0
153134,PANTHERSVILLE RD@OAKVALE RD, ,,0,0,PANTHERSVILLE,OAKVALE,,DEKALB COUNTY,,30034,PANTHERSVILLE RD@OAKVALE RD, ,,-84272676,33685725,-2147483647,0,0,0,0,OP 3370,,153134, ,MB,S,0, ,1,0,0,0,0,1,0,0,0,0,0,0,-84,34,0,2264277.914,1340792.72,0,0,0,2921,1956,515,1000,3976,0,0,0,0,0,153134,,N,Y,N,N,CLIFTON SPRINGS     RD,PANTHERSVILLE RD,OAKVALE RD,CLIFTON SPRINGS     RD,PANTHERSVILLE       RD,OAKVALE             RD,CLIFTON SPRINGS     RD,,S,S,,,N,N,N,N,N,N,N,SGN,COM,DIRT,,10/16/2003,, ,,0, ,0,180
154002,RIVER RD@LANDGRAF COVE,,,0,0,RIVER RD,LANDGRAF CV,,DEKALB COUNTY,,30034,RIVER RD@LANDGRAF COVE,,,-84258378,33674285,-2147483632,1122,854679,67,1,O,,154002,,NS,E,0,,1,0,0,0,0,0,1,0,0,1,0,0,-84,34,0,2268611.75,1336459.125,0,0,0,2973,1901,1552,25,25,25,25,25,0,0,154002,SW,N,Y,N,N,0,  RIVER               RD,  LANDGRAF            CV,,  RIVER               RD,  LANDGRAF            CV, ,,S,E ,,,N,N ,N,Y ,N ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,83
154003,RIVER RD@RIVERSIDE CSWY,,,0,0,RIVER,RIVERSIDE,,DEKALB COUNTY,,30034,RIVER RD@RIVERSIDE CSWY,,,-84256352,33674048,-1,0,0,0,0,,,154003,,NS,E,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2269303.536,1336471.469,0,0,0,2981,1900,528,25,25,25,25,25,1,0,154003,SW,N,Y,N,N,0,  RIVER               RD,  RIVERSIDE           CSWY,,  RIVER               RD,  RIVERSIDE           CSWY, ,,S,E ,,,N,N,Y,Y ,N,N,N,SGN,RES,DIRT,,Nov 17 1997 12:00:00:000AM,,,,0,,0,94
154004,RIVER RD @ WALDROP RD, , ,0,0,RIVER RD,WALDROP RD, ,DEKALB COUNTY, ,30034,RIVER RD@WALDROP RD,,,-84258003,33674377,-1,0,0,0,0, , ,154004, ,NS,W,0, ,1,0,1,0,1,1,1,1,0,1,0,0,-84,34,0,2268820.75,1336628.25,0,0,0,2973,1901,1570,25,25,25,25,25,1,0,154004,NE,N,Y,N,N,0,  RIVER               RD,  WALDROP             RD,,  RIVER               RD,  WALDROP             RD, ,FLAT,N,W ,,Y,Y,Y,Y,Y,Y,N,N,SNT,RES,CONC,,May 23 1996 12:00:00:000AM, ,,,0, ,0,273
154006,RIVER RD@WELLHAUN RD,,,0,0,RIVER RD,WELLHAUN RD,,DEKALB COUNTY,,30034,RIVER RD@WELLHAUN RD,,,-84253263,33674201,-2147483632,1122,486852,8,0,0,,154006,,NS,W,0,,1,0,0,0,1,0,1,0,0,1,0,0,-84,34,0,2270345.75,1336628.375,0,0,0,2992,1900,290,10,10,10,10,10,0,0,154006,NE,N,Y,N,N,0,  RIVER               RD,  WELLHAUN            RD,,  RIVER               RD,  WELLHAUN            RD, ,POST,S,W ,,,N,N ,N,N ,N ,N,N,BEN,RES,CONC,,May 23 1996 12:00:00:000AM,,,,0,,0,265
154008,RIVER RD @ RIVERCHASE DR, ,,0,0,RIVER RD,RIVERCHASE DR,,DEKALB COUNTY,,30034,RIVER RD@RIVERCHASE DR, ,,-84248130,33672438,-2147483647,1122,1098701,39,0,0,,154008, ,NS,S,0, ,1,0,1,0,0,0,0,0,0,1,0,0,-84,34,0,2271820.088,1335707.918,0,0,0,3011,1892,1034,30,25,25,25,25,0,0,154008,SW,N,Y,N,N,0,  RIVER               RD,  RIVERCHASE          DR,,  RIVER               RD,  RIVERCHASE          DR, ,,N,S ,,,Y,Y,Y,Y,Y,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,, ,,0, ,0,155
154010,RIVER RD@RIVERCHASE DR,,,0,0,RIVER RD,RIVERCHASE DR,,DEKALB COUNTY,,30034,RIVER RD@RIVERCHASE DR,,,-84248171,33672658,-2147483632,1122,1098701,128,1,B,,154010,,FS,N,0,,1,0,0,0,0,0,1,0,0,1,0,0,-84,34,0,2271953.5,1335798.375,0,0,0,3011,1892,1036,130,40,40,40,40,0,0,154010,NE,N,Y,N,N,0,  RIVER               RD,  RIVERCHASE          DR,,  RIVER               RD,  RIVERCHASE          DR, ,,S,N ,,,N,N ,N,Y ,Y,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,331
154014,COLUMBIA DR@PEPPERTREE CIR,,,0,0,COLUMBIA,PEPPERTREE,,DEKALB COUNTY,,30034,COLUMBIA DR@PEPPERTREE CIR,,,-84257416,33693214,-1,0,0,0,0,0,,154014,,NS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2269005.5,1343482,0,0,0,2975,1984,1040,25,25,25,25,25,1,0,154014,SW,N,Y,N,N,0,  COLUMBIA            DR,  PEPPERTREE          CIR,,  COLUMBIA            DR,  PEPPERTREE          CIR, ,,S,W ,,,N,N ,Y,Y ,N ,N,N,SGN,RES,DIRT,,May 23 1996 11:42:59:903AM,,,,0,,0,295
154018,COLUMBIA DR@SPRINGSIDE XING,,,0,0,COLUMBIA,SPRINGSIDE,,DEKALB COUNTY,,30034,COLUMBIA DR@SPRINGSIDE XING,,,-84253002,33693469,-1,0,0,0,0,0,,154018,,NS,E,0,,1,0,0,0,1,0,1,1,0,1,0,0,-84,34,0,2270328.652,1343537.08,0,0,0,2993,1987,3600,25,25,25,25,25,0,0,154018,SW,N,Y,N,N,0,  COLUMBIA            DR,  SPRINGSIDE          XING,,  COLUMBIA            DR,  SPRINGSIDE          XING, ,POST,S,E ,,Y,N,N ,Y,N ,N ,N,N,BEN,SCH,CONC,,May 23 1996 12:00:00:000AM,,,,0,,0,54
154020,COLUMBIA DR @ SPRINGSIDE RUN,,,0,0,COLUMBIA,SPRINGSIDE,,DEKALB COUNTY,,30034,COLUMBIA DR@SPRINGSIDE RUN,,,-84251610,33696144,-1,0,0,0,0,C,,154020,,NS,N,0,,1,0,1,0,1,1,1,1,0,0,0,0,-84,34,0,2270772.25,1344546.5,0,0,0,2997,2000,524,25,25,25,25,25,1,0,154020,SE,N,Y,N,N,0,  COLUMBIA            DR,  SPRINGSIDE          RUN,,  COLUMBIA            DR,  SPRINGSIDE          RUN, ,FLAT,S,N ,,Y,N,N ,Y,Y ,Y ,N,N,SNT,SCH,CONC,,May 23 1996 12:00:00:000AM,,,,0,,0,10
154022,RIVER RD@WELLHAUN RD,,,0,0,RIVER,WELLHAUN,,DEKALB COUNTY,,30034,RIVER RD@WELLHAUN RD,,,-84253499,33673975,-1,0,0,0,0,0,,154022,,NS,E,0,,1,0,0,0,0,1,0,0,0,0,0,0,-84,34,0,2270171.648,1336444.024,0,0,0,2992,1900,272,0,0,0,0,0,0,0,154022,SW,N,Y,N,N,0,  RIVER               RD,  WELLHAUN            RD,,  RIVER               RD,  WELLHAUN            RD, ,,S,E ,,,N,N ,Y,Y ,N ,N,N,SGN,RES,DIRT,,Jan 31 2000 12:00:00:000AM,,,,0,,0,85
